,tanggal,pm10,so2,co,o3,no2,max,critical,categori
0,2010-01-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
1,2010-01-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
2,2010-01-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
3,2010-01-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
4,2010-01-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
5,2010-01-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
6,2010-01-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
7,2010-01-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
8,2010-01-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
9,2010-01-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
10,2010-01-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
11,2010-01-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
12,2010-01-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
13,2010-01-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
14,2010-01-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
15,2010-01-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
16,2010-01-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
17,2010-01-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
18,2010-01-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
19,2010-01-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
20,2010-01-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
21,2010-01-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
22,2010-01-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
23,2010-01-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
24,2010-01-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
25,2010-01-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
26,2010-01-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
27,2010-01-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
28,2010-01-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
29,2010-01-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
30,2010-01-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
31,2010-02-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
32,2010-02-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
33,2010-02-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
34,2010-02-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
35,2010-02-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
36,2010-02-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
37,2010-02-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
38,2010-02-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
39,2010-02-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
40,2010-02-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
41,2010-02-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
42,2010-02-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
43,2010-02-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
44,2010-02-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
45,2010-02-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
46,2010-02-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
47,2010-02-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
48,2010-02-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
49,2010-02-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
50,2010-02-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
51,2010-02-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
52,2010-02-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
53,2010-02-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
54,2010-02-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
55,2010-02-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
56,2010-02-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
57,2010-02-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
58,2010-02-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
59,2010-03-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
60,2010-03-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
61,2010-03-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
62,2010-03-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
63,2010-03-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
64,2010-03-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
65,2010-03-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
66,2010-03-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
67,2010-03-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
68,2010-03-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
69,2010-03-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
70,2010-03-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
71,2010-03-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
72,2010-03-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
73,2010-03-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
74,2010-03-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
75,2010-03-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
76,2010-03-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
77,2010-03-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
78,2010-03-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
79,2010-03-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
80,2010-03-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
81,2010-03-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
82,2010-03-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
83,2010-03-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
84,2010-03-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
85,2010-03-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
86,2010-03-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
87,2010-03-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
88,2010-03-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
89,2010-03-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
90,2010-04-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
91,2010-04-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
92,2010-04-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
93,2010-04-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
94,2010-04-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
95,2010-04-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
96,2010-04-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
97,2010-04-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
98,2010-04-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
99,2010-04-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
100,2010-04-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
101,2010-04-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
102,2010-04-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
103,2010-04-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
104,2010-04-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
105,2010-04-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
106,2010-04-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
107,2010-04-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
108,2010-04-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
109,2010-04-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
110,2010-04-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
111,2010-04-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
112,2010-04-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
113,2010-04-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
114,2010-04-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
115,2010-04-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
116,2010-04-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
117,2010-04-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
118,2010-04-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
119,2010-04-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
120,2010-05-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
121,2010-05-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
122,2010-05-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
123,2010-05-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
124,2010-05-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
125,2010-05-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
126,2010-05-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
127,2010-05-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
128,2010-05-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
129,2010-05-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
130,2010-05-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
131,2010-05-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
132,2010-05-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
133,2010-05-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
134,2010-05-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
135,2010-05-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
136,2010-05-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
137,2010-05-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
138,2010-05-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
139,2010-05-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
140,2010-05-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
141,2010-05-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
142,2010-05-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
143,2010-05-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
144,2010-05-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
145,2010-05-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
146,2010-05-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
147,2010-05-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
148,2010-05-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
149,2010-05-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
150,2010-05-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
151,2010-06-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
152,2010-06-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
153,2010-06-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
154,2010-06-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
155,2010-06-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
156,2010-06-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
157,2010-06-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
158,2010-06-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
159,2010-06-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
160,2010-06-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
161,2010-06-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
162,2010-06-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
163,2010-06-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
164,2010-06-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
165,2010-06-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
166,2010-06-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
167,2010-06-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
168,2010-06-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
169,2010-06-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
170,2010-06-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
171,2010-06-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
172,2010-06-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
173,2010-06-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
174,2010-06-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
175,2010-06-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
176,2010-06-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
177,2010-06-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
178,2010-06-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
179,2010-06-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
180,2010-06-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
181,2010-07-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
182,2010-07-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
183,2010-07-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
184,2010-07-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
185,2010-07-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
186,2010-07-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
187,2010-07-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
188,2010-07-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
189,2010-07-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
190,2010-07-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
191,2010-07-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
192,2010-07-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
193,2010-07-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
194,2010-07-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
195,2010-07-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
196,2010-07-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
197,2010-07-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
198,2010-07-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
199,2010-07-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
200,2010-07-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
201,2010-07-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
202,2010-07-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
203,2010-07-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
204,2010-07-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
205,2010-07-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
206,2010-07-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
207,2010-07-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
208,2010-07-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
209,2010-07-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
210,2010-07-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
211,2010-07-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
212,2010-08-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
213,2010-08-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
214,2010-08-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
215,2010-08-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
216,2010-08-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
217,2010-08-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
218,2010-08-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
219,2010-08-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
220,2010-08-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
221,2010-08-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
222,2010-08-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
223,2010-08-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
224,2010-08-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
225,2010-08-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
226,2010-08-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
227,2010-08-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
228,2010-08-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
229,2010-08-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
230,2010-08-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
231,2010-08-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
232,2010-08-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
233,2010-08-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
234,2010-08-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
235,2010-08-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
236,2010-08-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
237,2010-08-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
238,2010-08-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
239,2010-08-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
240,2010-08-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
241,2010-08-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
242,2010-08-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
243,2010-09-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
244,2010-09-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
245,2010-09-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
246,2010-09-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
247,2010-09-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
248,2010-09-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
249,2010-09-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
250,2010-09-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
251,2010-09-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
252,2010-09-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
253,2010-09-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
254,2010-09-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
255,2010-09-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
256,2010-09-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
257,2010-09-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
258,2010-09-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
259,2010-09-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
260,2010-09-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
261,2010-09-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
262,2010-09-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
263,2010-09-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
264,2010-09-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
265,2010-09-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
266,2010-09-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
267,2010-09-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
268,2010-09-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
269,2010-09-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
270,2010-09-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
271,2010-09-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
272,2010-09-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
273,2010-10-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
274,2010-10-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
275,2010-10-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
276,2010-10-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
277,2010-10-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
278,2010-10-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
279,2010-10-07,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
280,2010-10-08,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
281,2010-10-09,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
282,2010-10-10,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
283,2010-10-11,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
284,2010-10-12,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
285,2010-10-13,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
286,2010-10-14,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
287,2010-10-15,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
288,2010-10-16,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
289,2010-10-17,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
290,2010-10-18,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
291,2010-10-19,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
292,2010-10-20,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
293,2010-10-21,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
294,2010-10-22,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
295,2010-10-23,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
296,2010-10-24,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
297,2010-10-25,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
298,2010-10-26,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
299,2010-10-27,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
300,2010-10-28,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
301,2010-10-29,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
302,2010-10-30,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
303,2010-10-31,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
304,2010-11-01,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
305,2010-11-02,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
306,2010-11-03,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
307,2010-11-04,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
308,2010-11-05,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
309,2010-11-06,28.0,16.0,42.0,6.0,14.0,0.0,SO2,BAIK
310,2010-11-07,69.0,0.0,19.0,80.0,6.0,80.0,O3,SEDANG
311,2010-11-08,32.0,0.0,8.0,56.0,3.0,56.0,O3,SEDANG
312,2010-11-09,50.0,0.0,12.0,76.0,3.0,76.0,O3,SEDANG
313,2010-11-10,55.0,0.0,15.0,215.0,10.0,215.0,O3,SANGAT TIDAK SEHAT
314,2010-11-11,56.0,0.0,16.0,126.0,10.0,126.0,O3,TIDAK SEHAT
315,2010-11-12,44.0,0.0,22.0,81.0,8.0,81.0,O3,SEDANG
316,2010-11-13,43.0,0.0,26.0,107.0,9.0,107.0,O3,TIDAK SEHAT
317,2010-11-14,52.0,0.0,31.0,67.0,11.0,67.0,O3,SEDANG
318,2010-11-15,51.0,0.0,16.0,130.0,7.0,130.0,O3,TIDAK SEHAT
319,2010-11-16,64.0,0.0,32.0,137.0,11.0,137.0,O3,TIDAK SEHAT
320,2010-11-17,61.0,0.0,33.0,136.0,12.0,136.0,O3,TIDAK SEHAT
321,2010-11-18,57.0,0.0,20.0,206.0,6.0,206.0,O3,SANGAT TIDAK SEHAT
322,2010-11-19,68.0,0.0,21.0,136.0,9.0,136.0,O3,TIDAK SEHAT
323,2010-11-20,67.0,0.0,19.0,195.0,9.0,195.0,O3,TIDAK SEHAT
324,2010-11-21,68.0,0.0,27.0,154.0,9.0,154.0,O3,TIDAK SEHAT
325,2010-11-22,55.0,0.0,15.0,238.0,13.0,238.0,O3,SANGAT TIDAK SEHAT
326,2010-11-23,69.0,0.0,18.0,112.0,13.0,112.0,O3,TIDAK SEHAT
327,2010-11-24,52.0,2.0,12.0,146.0,8.0,146.0,O3,TIDAK SEHAT
328,2010-11-25,52.0,2.0,12.0,190.0,9.0,190.0,O3,TIDAK SEHAT
329,2010-11-26,61.0,2.0,19.0,172.0,8.0,172.0,O3,TIDAK SEHAT
